video_id,as_of_date_utc,as_of_ts_utc,viewCount,likeCount,commentCount
ZbLFXPAiFFU,2025-10-22,2025-10-23T07:06:58.304793+00:00,685,29,5
r0O5258OAhQ,2025-10-22,2025-10-23T07:06:58.304794+00:00,1016,30,3
_UWmr6qQdAI,2025-10-22,2025-10-23T07:06:58.304795+00:00,419,13,3
YXcl_fIZrX0,2025-10-22,2025-10-23T07:06:58.304795+00:00,943,18,6
t5ncfYd8VDY,2025-10-22,2025-10-23T07:06:58.304797+00:00,0,0,0
c3LxKVgykiM,2025-10-22,2025-10-23T07:06:58.304798+00:00,176,4,2
hSPHH84oQ9E,2025-10-22,2025-10-23T07:06:58.304799+00:00,0,0,0
OGsZIm7gEqU,2025-10-22,2025-10-23T07:06:58.304800+00:00,111,4,1
tVE2nEIqXLE,2025-10-22,2025-10-23T07:06:58.304801+00:00,2801,22,0
s-8kxdkvLqQ,2025-10-22,2025-10-23T07:06:58.304802+00:00,5,2,0
0v7TIh8WyaA,2025-10-22,2025-10-23T07:06:58.304803+00:00,5554,28,0
u8fnHlrC4Ns,2025-10-22,2025-10-23T07:06:58.304804+00:00,7519,29,0
Da5mtgo8drQ,2025-10-22,2025-10-23T07:06:58.304805+00:00,1123,4,0
lz6hSY623-M,2025-10-22,2025-10-23T07:06:58.304805+00:00,582,0,0
edAlqnGYBAA,2025-10-22,2025-10-23T07:06:58.304806+00:00,0,0,0
MaBCc5N0JUE,2025-10-22,2025-10-23T07:06:58.304807+00:00,3,2,0
NrVntI5gx4g,2025-10-22,2025-10-23T07:06:58.304808+00:00,516709,0,1
q-9Ap55ex6A,2025-10-22,2025-10-23T07:06:58.304809+00:00,1644,13,0
HSy_4d81z7A,2025-10-22,2025-10-23T07:06:58.304810+00:00,937,6,0
GUpeiU3s75M,2025-10-22,2025-10-23T07:06:58.304811+00:00,1014,6,0
enxx8Bq0aaw,2025-10-22,2025-10-23T07:06:58.304812+00:00,255,10,0
Jr5PDTMQgq0,2025-10-22,2025-10-23T07:06:58.304813+00:00,202,2,0
mHahbCxUS_k,2025-10-22,2025-10-23T07:06:58.304814+00:00,33048,1730,9
Q8K88QqQXsg,2025-10-22,2025-10-23T07:06:58.304815+00:00,1574,26,2
3a5dMW0E3pE,2025-10-22,2025-10-23T07:06:58.304816+00:00,271,2,1
d08-yP3UJPU,2025-10-22,2025-10-23T07:06:58.304816+00:00,147,0,0
ReXSsGHCPzo,2025-10-22,2025-10-23T07:06:58.304818+00:00,271,8,0
xu5UiUULXjw,2025-10-22,2025-10-23T07:06:58.304818+00:00,354,4,0
4uOrbB0K1Ts,2025-10-22,2025-10-23T07:06:58.304819+00:00,371,3,0
vTbK0tKOdYY,2025-10-22,2025-10-23T07:06:58.304820+00:00,6,0,0
p1_gzOFl-nE,2025-10-22,2025-10-23T07:06:58.304821+00:00,8,0,0
w5CSgp3N5dc,2025-10-22,2025-10-23T07:06:58.304822+00:00,934,0,0
plDEHTBOAwI,2025-10-22,2025-10-23T07:06:58.304823+00:00,107,0,4
7Yw89ZJgv00,2025-10-22,2025-10-23T07:06:58.304824+00:00,7,0,2
XDkXj_dwfPU,2025-10-22,2025-10-23T07:06:58.304825+00:00,212,8,0
YmpfPSRVQBY,2025-10-22,2025-10-23T07:06:58.304826+00:00,1,1,1
21FWUldlkmU,2025-10-22,2025-10-23T07:06:58.304827+00:00,48199,346,20
dXns6M1N7sc,2025-10-22,2025-10-23T07:06:58.304828+00:00,67113,922,3
Eci82VTak3Y,2025-10-22,2025-10-23T07:07:00.550089+00:00,32958,170,0
UpAsrWQtVG4,2025-10-22,2025-10-23T07:07:00.550103+00:00,35927,0,1
yf7_B4ODZts,2025-10-22,2025-10-23T07:07:00.550104+00:00,83369,3622,143
G2VFkGrW_kw,2025-10-22,2025-10-23T07:07:00.550105+00:00,35001,349,1
ukfdzxjHREY,2025-10-22,2025-10-23T07:07:00.550106+00:00,32138,170,2
JFPeF7oII9Q,2025-10-22,2025-10-23T07:07:00.550107+00:00,36255,757,5
2ziyu5VHXTw,2025-10-22,2025-10-23T07:07:00.550108+00:00,56314,2831,16
4HYZnKVCx_k,2025-10-22,2025-10-23T07:07:00.550109+00:00,27664,126,8
nXiuv7AsJKY,2025-10-22,2025-10-23T07:07:00.550111+00:00,20092,113,21
i7OMPvKqAI0,2025-10-22,2025-10-23T07:07:00.550112+00:00,16087,1258,34
6LmG_RQKd0E,2025-10-22,2025-10-23T07:07:00.550112+00:00,8934,79,3
h2CZ98tyFYQ,2025-10-22,2025-10-23T07:07:00.550114+00:00,40392,3930,14
fBVZcz178Mk,2025-10-22,2025-10-23T07:07:00.550114+00:00,4958,76,5
G7uvPb0BoUY,2025-10-22,2025-10-23T07:07:00.550116+00:00,6724,34,1
t-QGoWcZI_k,2025-10-22,2025-10-23T07:07:00.550116+00:00,13255,527,7
qc0H4kWPmLs,2025-10-22,2025-10-23T07:07:00.550118+00:00,11611,202,26
y3cv7dt3ulk,2025-10-22,2025-10-23T07:07:00.550119+00:00,3217,25,1
_jI_2WNlsV0,2025-10-22,2025-10-23T07:07:00.550120+00:00,25193,1411,10
eVwkof9B2hI,2025-10-22,2025-10-23T07:07:00.550121+00:00,5638,77,4
ufmETXs7XKM,2025-10-22,2025-10-23T07:07:00.550121+00:00,29010,1438,13
zeY-UDDuumA,2025-10-22,2025-10-23T07:07:00.550122+00:00,28417,382,2
C4wpAQbfy6k,2025-10-22,2025-10-23T07:07:00.550123+00:00,3056,48,1
5y8tcSjrfhk,2025-10-22,2025-10-23T07:07:00.550124+00:00,39388,234,8
7N2JlfIY1Es,2025-10-22,2025-10-23T07:07:00.550126+00:00,3058,64,6
fYVNryoV7DA,2025-10-22,2025-10-23T07:07:00.550127+00:00,8794,116,34
xo_aTzvJRYo,2025-10-22,2025-10-23T07:07:00.550128+00:00,4677,111,6
abkDo5eEWg0,2025-10-22,2025-10-23T07:07:00.550129+00:00,3806,57,10
qVgtrczAJnM,2025-10-22,2025-10-23T07:07:00.550130+00:00,7884,208,0
pkWTDXYRhuc,2025-10-22,2025-10-23T07:07:00.550131+00:00,5075,22,0
d1GApeRHgc0,2025-10-22,2025-10-23T07:07:00.550132+00:00,8776,424,102
NQV5F-9SPsU,2025-10-22,2025-10-23T07:07:00.550133+00:00,2273,45,2
RamPTWraxN8,2025-10-22,2025-10-23T07:07:00.550134+00:00,1673,190,7
Lu0HWron8ho,2025-10-22,2025-10-23T07:07:00.550135+00:00,3007,25,1
-urkd2z_7k8,2025-10-22,2025-10-23T07:07:00.550136+00:00,24501,171,6
GVXwSKGjEds,2025-10-22,2025-10-23T07:07:00.550137+00:00,0,0,0
VDgatPOOY1Y,2025-10-22,2025-10-23T07:07:00.550138+00:00,1730,33,7
vxI_bdHf69s,2025-10-22,2025-10-23T07:07:00.550139+00:00,1422,17,5
VNyMiDSJ_DA,2025-10-22,2025-10-23T07:07:00.550140+00:00,2283,24,5
e_K4P3T22HA,2025-10-22,2025-10-23T07:07:00.550141+00:00,9442,164,3
Yo7tQbpHlhU,2025-10-22,2025-10-23T07:07:00.550142+00:00,1237,0,0
AR3modcuLAM,2025-10-22,2025-10-23T07:07:00.550143+00:00,1884,0,0
4ExZDBDz9Qg,2025-10-22,2025-10-23T07:07:00.550143+00:00,995,35,0
DKNh-Qtg_hc,2025-10-22,2025-10-23T07:07:00.550144+00:00,1586,35,2
SkVr7_lB6C0,2025-10-22,2025-10-23T07:07:00.550145+00:00,2494,33,0
Dw4jNOA1BNc,2025-10-22,2025-10-23T07:07:00.550146+00:00,3790,22,0
xDK7__HKSoo,2025-10-22,2025-10-23T07:07:00.550147+00:00,1653,30,1
9tc-SIYhz_s,2025-10-22,2025-10-23T07:07:00.550148+00:00,2489,24,7
EuAITirrHuY,2025-10-22,2025-10-23T07:07:00.550149+00:00,368462,2513,10
pPX4se9J9ws,2025-10-22,2025-10-23T07:07:00.550150+00:00,188190,1303,8
fK4cwl3P8RA,2025-10-22,2025-10-23T07:07:00.550151+00:00,114304,0,10
9c0MY0vrJho,2025-10-22,2025-10-23T07:07:02.814655+00:00,67467,627,0
8E8RC3dxEug,2025-10-22,2025-10-23T07:07:02.814672+00:00,36095,334,26
nvwMC0xyomE,2025-10-22,2025-10-23T07:07:02.814673+00:00,27603,691,7
tM5JlZKF3Mk,2025-10-22,2025-10-23T07:07:02.814674+00:00,41185,101,0
es1GYtjCE3g,2025-10-22,2025-10-23T07:07:02.814675+00:00,8446,585,3
uYHbmxc5lMw,2025-10-22,2025-10-23T07:07:02.814676+00:00,14557,222,37
Ok8qQlES8xU,2025-10-22,2025-10-23T07:07:02.814678+00:00,40289,281,0
zZ0EU6YeYmA,2025-10-22,2025-10-23T07:07:02.814678+00:00,29600,154,0
DM_LzI9sAk0,2025-10-22,2025-10-23T07:07:02.814680+00:00,1209,7,0
4D7Z3zDRhjI,2025-10-22,2025-10-23T07:07:02.814681+00:00,4529,75,0
Fv9Sb6s6X34,2025-10-22,2025-10-23T07:07:02.814682+00:00,1413,26,1
sYljP2ITeLU,2025-10-22,2025-10-23T07:07:02.814683+00:00,2453,29,1
0tPUIIIzHbA,2025-10-22,2025-10-23T07:07:02.814684+00:00,7952,53,0
VjV-kM0AQeU,2025-10-22,2025-10-23T07:07:02.814685+00:00,10785,566,49
tAVGxD_OWd4,2025-10-22,2025-10-23T07:07:02.814686+00:00,1324,7,3
33Z1icWDyJ8,2025-10-22,2025-10-23T07:07:02.814687+00:00,2727,20,1
znjSC04ydBQ,2025-10-22,2025-10-23T07:07:02.814688+00:00,950,0,0
qXMY4YP8j0g,2025-10-22,2025-10-23T07:07:02.814689+00:00,1531,17,1
gT4zbiCZIus,2025-10-22,2025-10-23T07:07:02.814690+00:00,1907,9,0
H67l5T_smlk,2025-10-22,2025-10-23T07:07:02.814691+00:00,643,14,0
rMioLbQR984,2025-10-22,2025-10-23T07:07:02.814692+00:00,1056,19,0
Cwuz9ZsBN5o,2025-10-22,2025-10-23T07:07:02.814693+00:00,1827,29,0
MlaOIMuJA8w,2025-10-22,2025-10-23T07:07:02.814694+00:00,584,10,0
Q4ttv9V7Cxg,2025-10-22,2025-10-23T07:07:02.814695+00:00,1545,21,3
wHc42sgy7Xc,2025-10-22,2025-10-23T07:07:02.814696+00:00,621,39,13
UuxRCNe8Csg,2025-10-22,2025-10-23T07:07:02.814697+00:00,663,11,3
iPuy-7aiHAI,2025-10-22,2025-10-23T07:07:02.814698+00:00,513,3,0
yKX8AcXbR8s,2025-10-22,2025-10-23T07:07:02.814699+00:00,588,14,0
C68BlYMbhqk,2025-10-22,2025-10-23T07:07:02.814700+00:00,1158,33,6
uc-uPIImlH4,2025-10-22,2025-10-23T07:07:02.814701+00:00,302,19,2
e9kfAhvXmvE,2025-10-22,2025-10-23T07:07:02.814702+00:00,2337,11,0
CZ8jo1Bxj7Q,2025-10-22,2025-10-23T07:07:02.814703+00:00,79,17,9
WEZ8l2o8KTY,2025-10-22,2025-10-23T07:07:02.814704+00:00,86,7,2
8RERemOM2gA,2025-10-22,2025-10-23T07:07:02.814705+00:00,45,2,0
MOSFQbZNTrQ,2025-10-22,2025-10-23T07:07:02.814706+00:00,68,2,0
gRz4QwRRiF8,2025-10-22,2025-10-23T07:07:02.814707+00:00,1733,4,0
CKGE4KifQ-w,2025-10-22,2025-10-23T07:07:02.814708+00:00,38,7,2
T7MDkit7oHQ,2025-10-22,2025-10-23T07:07:02.814708+00:00,1316,12,0
UKz3lca8sXU,2025-10-22,2025-10-23T07:07:02.814709+00:00,86,7,0
U8ERShNbT5Q,2025-10-22,2025-10-23T07:07:02.814710+00:00,399,13,3
d-RwlDnDwXo,2025-10-22,2025-10-23T07:07:02.814711+00:00,541,6,0
hFbCTTiFmtE,2025-10-22,2025-10-23T07:07:02.814712+00:00,8,1,0
QjmkNGwxUIU,2025-10-22,2025-10-23T07:07:02.814713+00:00,6,0,0
wgZ7PnSvu-U,2025-10-22,2025-10-23T07:07:02.814714+00:00,1516,16,2
_6Q-hoxNHT4,2025-10-22,2025-10-23T07:07:02.814715+00:00,1421,19,6
a9686V7IGTE,2025-10-22,2025-10-23T07:07:02.814716+00:00,1575,36,6
o1nzDGjTiwA,2025-10-22,2025-10-23T07:07:02.814717+00:00,21,3,0
b4vyUb5biQ0,2025-10-22,2025-10-23T07:07:02.814718+00:00,9,1,0
5IBbN3Eb6RM,2025-10-22,2025-10-23T07:07:02.814719+00:00,1,0,0
62ghdB5xH9E,2025-10-22,2025-10-23T07:07:02.814720+00:00,2,0,0
qc1fFCN-BCo,2025-10-22,2025-10-23T07:07:05.094424+00:00,3040,31,0
OtHHkUF-tME,2025-10-22,2025-10-23T07:07:05.094439+00:00,1545,25,0
LynL8GXA-7M,2025-10-22,2025-10-23T07:07:05.094440+00:00,3239,61,4
K8S0L1hYRW8,2025-10-22,2025-10-23T07:07:05.094441+00:00,808,14,1
CQfAI4HVPos,2025-10-22,2025-10-23T07:07:05.094442+00:00,1620,0,0
V9qWTDaXQN4,2025-10-22,2025-10-23T07:07:05.094443+00:00,558,5,0
xa6fKu_qqP8,2025-10-22,2025-10-23T07:07:05.094444+00:00,4,3,0
zAG5ygrStkY,2025-10-22,2025-10-23T07:07:05.094446+00:00,7,0,0
I_93Gtau0G4,2025-10-22,2025-10-23T07:07:05.094447+00:00,186,9,5
Z0yIOS_CJcc,2025-10-22,2025-10-23T07:07:05.094448+00:00,18157,235,0
9dI37C04DrA,2025-10-22,2025-10-23T07:07:05.094449+00:00,675,16,2
N_IOGiTY_KA,2025-10-22,2025-10-23T07:07:05.094455+00:00,17,2,0
ogf-rs4PbFg,2025-10-22,2025-10-23T07:07:05.094456+00:00,24827,92,1
6KTIWz_m9vE,2025-10-22,2025-10-23T07:07:05.094457+00:00,39339,674,3
YCwU61oPsyE,2025-10-22,2025-10-23T07:07:05.094458+00:00,3349,29,1
jl9BB52G-w0,2025-10-22,2025-10-23T07:07:05.094459+00:00,7128,109,2
W7nXdvGsgGE,2025-10-22,2025-10-23T07:07:05.094460+00:00,2134,29,2
i4Yo62Hcngw,2025-10-22,2025-10-23T07:07:05.094461+00:00,1294,53,0
wzDH2xIHX2Q,2025-10-22,2025-10-23T07:07:05.094462+00:00,813,0,4
OWhha4pHmlU,2025-10-22,2025-10-23T07:07:05.094463+00:00,1505,21,1
zvHJ0mvDPOM,2025-10-22,2025-10-23T07:07:05.094464+00:00,69,15,1
To_2mrtmqaQ,2025-10-22,2025-10-23T07:07:05.094465+00:00,36,6,0
XOD1IEiFZTs,2025-10-22,2025-10-23T07:07:05.094466+00:00,0,0,0
b919CuEvk4s,2025-10-22,2025-10-23T07:07:05.094467+00:00,1699,12,0
YlSHx3wgZM4,2025-10-22,2025-10-23T07:07:05.094468+00:00,143,3,0
__Onu4BlooU,2025-10-22,2025-10-23T07:07:05.094469+00:00,12,1,0
1lINKLUyWEA,2025-10-22,2025-10-23T07:07:05.094470+00:00,7424,217,13
guCoAtMpfDs,2025-10-22,2025-10-23T07:07:05.094471+00:00,7,1,0
n0EbkUVm3PI,2025-10-22,2025-10-23T07:07:05.094472+00:00,1357,41,0
Y6d94WNzAEk,2025-10-22,2025-10-23T07:07:05.094472+00:00,1732,11,0
LNDkpIPeINQ,2025-10-22,2025-10-23T07:07:05.094473+00:00,16,3,1
q_Z0vobqm8I,2025-10-22,2025-10-23T07:07:05.094474+00:00,731,6,0
ad_0xA1B-j0,2025-10-22,2025-10-23T07:07:05.094475+00:00,12,1,1
E78T1qFx7xc,2025-10-22,2025-10-23T07:07:05.094476+00:00,7,1,0
dRwLUB6EQP0,2025-10-22,2025-10-23T07:07:05.094477+00:00,2261,14,15
Rg6uQN90sfo,2025-10-22,2025-10-23T07:07:05.094477+00:00,1714,90,1
BdgAlFP2Aak,2025-10-22,2025-10-23T07:07:05.094478+00:00,2559,13,0
Qy-bvE8bQqc,2025-10-22,2025-10-23T07:07:05.094479+00:00,139,0,0
yvQKo0Qxstc,2025-10-22,2025-10-23T07:07:05.094480+00:00,2502,5,0
aftjdg5sd1c,2025-10-22,2025-10-23T07:07:05.094481+00:00,1453,65,11
wcxY7gBz0Ic,2025-10-22,2025-10-23T07:07:05.094482+00:00,720,41,29
9EORxjkyUrs,2025-10-22,2025-10-23T07:07:05.094483+00:00,799,6,0
VyQlbG8LURg,2025-10-22,2025-10-23T07:07:05.094484+00:00,1260,0,0
fpoWJMeIl1Y,2025-10-22,2025-10-23T07:07:05.094485+00:00,956,3,0
PNj5hqwyDy8,2025-10-22,2025-10-23T07:07:05.094486+00:00,1780,9,0
GCdcHohxhwg,2025-10-22,2025-10-23T07:07:05.094487+00:00,442,2,0
A-U5lVJthi8,2025-10-22,2025-10-23T07:07:05.094488+00:00,54,1,1
kfduF7eYUEU,2025-10-22,2025-10-23T07:07:05.094488+00:00,7,0,0
GInE1GRSgPQ,2025-10-22,2025-10-23T07:07:05.094489+00:00,12,6,4
CCSVmdL6KBo,2025-10-22,2025-10-23T07:07:05.094490+00:00,7,0,0
yhrwRnQrQcU,2025-10-22,2025-10-23T07:07:07.390596+00:00,21,0,0
jWFNUS8Dl6U,2025-10-22,2025-10-23T07:07:07.390611+00:00,82,0,0
PaRh31sRDM0,2025-10-22,2025-10-23T07:07:07.390612+00:00,72,1,0
op826Y6NtGg,2025-10-22,2025-10-23T07:07:07.390613+00:00,20,0,0
HNJ5LKS5Isc,2025-10-22,2025-10-23T07:07:07.390615+00:00,49,0,0
qKGbJzOuwiM,2025-10-22,2025-10-23T07:07:07.390616+00:00,68,2,3
-Nec0dp4__o,2025-10-22,2025-10-23T07:07:07.390617+00:00,24344,2660,750
NkxVFH5Axbk,2025-10-22,2025-10-23T07:07:07.390618+00:00,19322,673,128
KYNRVKksyZk,2025-10-22,2025-10-23T07:07:07.390619+00:00,13007,416,197
pk8MFFXfjFM,2025-10-22,2025-10-23T07:07:07.390620+00:00,13730,278,120
0mJkHypSd0o,2025-10-22,2025-10-23T07:07:07.390621+00:00,9015,192,16
2UrojZVNtgo,2025-10-22,2025-10-23T07:07:07.390622+00:00,8506,77,4
DbUcf1DOcbE,2025-10-22,2025-10-23T07:07:07.390623+00:00,3296,144,29
W7Z7INal04U,2025-10-22,2025-10-23T07:07:07.390624+00:00,4264,64,4
2_Yyi658MPU,2025-10-22,2025-10-23T07:07:07.390625+00:00,5987,7,0
dQifO6ULWck,2025-10-22,2025-10-23T07:07:07.390626+00:00,1590,59,7
bqesgavJLho,2025-10-22,2025-10-23T07:07:07.390627+00:00,1126,25,2
LwhJuZWCeDU,2025-10-22,2025-10-23T07:07:07.390628+00:00,5024,29,0
gGFu1UNX8sw,2025-10-22,2025-10-23T07:07:07.390629+00:00,626,21,1
o5Imu2594_s,2025-10-22,2025-10-23T07:07:07.390630+00:00,3542,24,0
lxoPEba3ucY,2025-10-22,2025-10-23T07:07:07.390631+00:00,703,30,4
rQ1rqdG2zZY,2025-10-22,2025-10-23T07:07:07.390632+00:00,851,21,1
hIjmL8TeAyg,2025-10-22,2025-10-23T07:07:07.390633+00:00,488,27,6
6RoCVCYvU3c,2025-10-22,2025-10-23T07:07:07.390634+00:00,1131,8,2
p16RzLJeIYM,2025-10-22,2025-10-23T07:07:07.390635+00:00,279,4,0
hjSgVn2YIvQ,2025-10-22,2025-10-23T07:07:07.390636+00:00,1264,9,0
DnlGZ0OQxmM,2025-10-22,2025-10-23T07:07:07.390637+00:00,1609,16,3
bOmOawUIyzA,2025-10-22,2025-10-23T07:07:07.390638+00:00,39634,153,1
BVk8Z3Jzyh4,2025-10-22,2025-10-23T07:07:07.390639+00:00,29361,0,2
c5mxk0HN3hg,2025-10-22,2025-10-23T07:07:07.390640+00:00,1177,7,0
2n8orsddOAA,2025-10-22,2025-10-23T07:07:07.390641+00:00,33,3,0
dQhPIb1M3Ow,2025-10-22,2025-10-23T07:07:07.390642+00:00,14,1,0
ltI9t7BbrT0,2025-10-22,2025-10-23T07:07:07.390643+00:00,1877,14,0
ne-esUlAWlg,2025-10-22,2025-10-23T07:07:07.390644+00:00,2330,17,1
a2119uPDHc8,2025-10-22,2025-10-23T07:07:07.390645+00:00,1734,13,0
bR7kM3vWSbs,2025-10-22,2025-10-23T07:07:07.390646+00:00,553,6,0
TMvYpAOVdGM,2025-10-22,2025-10-23T07:07:07.390647+00:00,0,0,0
NT3JTLvpmWg,2025-10-22,2025-10-23T07:07:07.390648+00:00,0,0,0
wZhtnQdSJ5M,2025-10-22,2025-10-23T07:07:07.390649+00:00,202171,6700,115
Z-JXXrB18fI,2025-10-22,2025-10-23T07:07:07.390650+00:00,3551,31,0
omDixOPIQ1s,2025-10-22,2025-10-23T07:07:07.390651+00:00,1373,41,4
TuRJ492xxN8,2025-10-22,2025-10-23T07:07:07.390652+00:00,746,51,0
R5t9Dwylfio,2025-10-22,2025-10-23T07:07:07.390653+00:00,1762,71,8
xCZ0SaEkmuI,2025-10-22,2025-10-23T07:07:07.390654+00:00,3606,234,15
TMnkVx7y1tg,2025-10-22,2025-10-23T07:07:07.390655+00:00,1653,23,0
Nmw86bHYGE8,2025-10-22,2025-10-23T07:07:07.390656+00:00,60,7,1
37FYNG1Hwok,2025-10-22,2025-10-23T07:07:07.390657+00:00,621,4,0
Hm1Rpv1KzT0,2025-10-22,2025-10-23T07:07:07.390658+00:00,36,6,2
YgKa7IOa354,2025-10-22,2025-10-23T07:07:07.390659+00:00,5,0,0
aTPV3xIJut0,2025-10-22,2025-10-23T07:07:07.390660+00:00,16,1,0
6ubY_uFu1As,2025-10-22,2025-10-23T07:07:09.700654+00:00,7,2,0
GoYuY5xTohY,2025-10-22,2025-10-23T07:07:09.700669+00:00,464,8,0
jYuGRVUVysI,2025-10-22,2025-10-23T07:07:09.700671+00:00,21,0,0
1xgvw-GLWkc,2025-10-22,2025-10-23T07:07:09.700672+00:00,67,0,0
M8E0kJZmubI,2025-10-22,2025-10-23T07:07:09.700674+00:00,4725,17,1
FnitNFkWY50,2025-10-22,2025-10-23T07:07:09.700675+00:00,132038,13636,129
UXB_NewYpCs,2025-10-22,2025-10-23T07:07:09.700676+00:00,23153,636,92
WDydVWrc0uo,2025-10-22,2025-10-23T07:07:09.700677+00:00,3345,142,4
PuW8nCCKW8g,2025-10-22,2025-10-23T07:07:09.700678+00:00,8741,237,17
cj6Hh_keE7A,2025-10-22,2025-10-23T07:07:09.700679+00:00,702,12,1
E3z1aE2YQFs,2025-10-22,2025-10-23T07:07:09.700680+00:00,1689,15,0
8w-gxktWWQ0,2025-10-22,2025-10-23T07:07:09.700682+00:00,6184,435,56
ZhJYjbgyBnM,2025-10-22,2025-10-23T07:07:09.700683+00:00,569,7,1
oBTl3cSdMbU,2025-10-22,2025-10-23T07:07:09.700684+00:00,0,0,0
Il9HKiWLZR8,2025-10-22,2025-10-23T07:07:09.700685+00:00,0,0,0
eWyhzaBhAu0,2025-10-22,2025-10-23T07:07:09.700686+00:00,1,0,0
k-oluC1ThpY,2025-10-22,2025-10-23T07:07:09.700687+00:00,77493,1290,5
etmtZUNivD0,2025-10-22,2025-10-23T07:07:09.700688+00:00,43431,671,13
tjlJRac1NkI,2025-10-22,2025-10-23T07:07:09.700689+00:00,33304,0,5
mzvZyqH76gM,2025-10-22,2025-10-23T07:07:09.700690+00:00,42909,1412,15
B7hTBacOPSg,2025-10-22,2025-10-23T07:07:09.700691+00:00,34812,790,14
SeOmPTb382c,2025-10-22,2025-10-23T07:07:09.700692+00:00,29008,3320,37
2P37MplB4Zw,2025-10-22,2025-10-23T07:07:09.700693+00:00,67919,855,10
emhgADNxJIQ,2025-10-22,2025-10-23T07:07:09.700694+00:00,24772,431,12
O0-muM2G7Gg,2025-10-22,2025-10-23T07:07:09.700695+00:00,32748,125,1
pq7DDNFaKPw,2025-10-22,2025-10-23T07:07:09.700696+00:00,26614,382,4
lt3Pq5SgG7M,2025-10-22,2025-10-23T07:07:09.700697+00:00,21087,344,7
08hzc99-JKI,2025-10-22,2025-10-23T07:07:09.700698+00:00,17221,220,8
ji0n1DAh_gM,2025-10-22,2025-10-23T07:07:09.700700+00:00,9780,29,7
QLvQeK9hLiU,2025-10-22,2025-10-23T07:07:09.700701+00:00,25880,2675,3
sshQD3IhX6w,2025-10-22,2025-10-23T07:07:09.700702+00:00,20905,0,9
ssZVHIQPNiI,2025-10-22,2025-10-23T07:07:09.700703+00:00,15127,849,0
zC-KQnRUJjk,2025-10-22,2025-10-23T07:07:09.700704+00:00,3595,63,4
-pxjs7CNFt0,2025-10-22,2025-10-23T07:07:09.700705+00:00,47937,1252,1
0qaAPQ4xiLI,2025-10-22,2025-10-23T07:07:09.700706+00:00,6658,54,6
q9Xylpns1p4,2025-10-22,2025-10-23T07:07:09.700707+00:00,5216,50,2
1KDQ2LZHexw,2025-10-22,2025-10-23T07:07:09.700708+00:00,57797,237,5
K-O42Dx5ijU,2025-10-22,2025-10-23T07:07:09.700709+00:00,7890,70,0
4v_1i-4p0Uc,2025-10-22,2025-10-23T07:07:09.700710+00:00,10673,135,4
MrfrLck2GuU,2025-10-22,2025-10-23T07:07:09.700710+00:00,7476,366,12
3LZLi79Vgb8,2025-10-22,2025-10-23T07:07:09.700711+00:00,9310,126,1
kXWM-rzzs2Y,2025-10-22,2025-10-23T07:07:09.700712+00:00,20254,498,7
p_njE_Om9ys,2025-10-22,2025-10-23T07:07:09.700713+00:00,7381,127,3
VmZ44PGChU8,2025-10-22,2025-10-23T07:07:09.700714+00:00,1905,21,0
quxq5S_0Ccs,2025-10-22,2025-10-23T07:07:09.700715+00:00,2466,25,1
45AN6gJS-ts,2025-10-22,2025-10-23T07:07:09.700716+00:00,7216,320,3
XqmjZq8m4rw,2025-10-22,2025-10-23T07:07:09.700717+00:00,11059,100,11
OCVyWZ3L_G4,2025-10-22,2025-10-23T07:07:09.700718+00:00,12974,220,10
p8Ek4kTGOSw,2025-10-22,2025-10-23T07:07:09.700719+00:00,3224,26,7
DMhwFuALiGE,2025-10-22,2025-10-23T07:07:09.700720+00:00,2532,32,0
r0hWxUEMyTw,2025-10-22,2025-10-23T07:07:12.057154+00:00,2149,22,6
XgLvtdnKi5w,2025-10-22,2025-10-23T07:07:12.057169+00:00,1604,31,2
36vpDu0BuUU,2025-10-22,2025-10-23T07:07:12.057171+00:00,2863,64,1
SeuvHCTZx0M,2025-10-22,2025-10-23T07:07:12.057172+00:00,3514,39,2
HTL0SHjQPpQ,2025-10-22,2025-10-23T07:07:12.057174+00:00,1565,0,0
RQOk1BAO_Q8,2025-10-22,2025-10-23T07:07:12.057175+00:00,30873,1265,17
RGw751wo4Zo,2025-10-22,2025-10-23T07:07:12.057176+00:00,1828,7,0
WdrVV4IbpKY,2025-10-22,2025-10-23T07:07:12.057177+00:00,1946,15,0
AqAEbWmQUEg,2025-10-22,2025-10-23T07:07:12.057178+00:00,1308,26,0
6_kphc-vrKc,2025-10-22,2025-10-23T07:07:12.057179+00:00,1125,9,3
kuPanMNAgso,2025-10-22,2025-10-23T07:07:12.057180+00:00,1621,14,1
BwxJtNtnzUo,2025-10-22,2025-10-23T07:07:12.057181+00:00,1725,22,5
a1VZ-Q29zD8,2025-10-22,2025-10-23T07:07:12.057182+00:00,1250,14,3
sUAs3Rk-h9Y,2025-10-22,2025-10-23T07:07:12.057183+00:00,1950,25,1
ft8mnv0w7K0,2025-10-22,2025-10-23T07:07:12.057184+00:00,96227,1122,133
34IE4Ecx1no,2025-10-22,2025-10-23T07:07:12.057185+00:00,100428,1171,4
UJ6tIWr_ipc,2025-10-22,2025-10-23T07:07:12.057186+00:00,106205,999,24
pDWZGPt-jt8,2025-10-22,2025-10-23T07:07:12.057187+00:00,44144,222,3
9eXSlfnOskU,2025-10-22,2025-10-23T07:07:12.057188+00:00,11859,66,0
